Site Tag,Site Age,Site Latitude (N),Site Longitude (E),Site Declination,Site Inclination,a95,Weight,Euler Pole Latitude (N),Euler Pole Longitude (E),Euler Pole Rotation Angle
OT18,5.80E-02,35.91,137.45,340.2,37.9,2.7,1,0,0,0
OT19,5.80E-02,35.91,137.45,344.1,41.4,2.5,1,0,0,0
OT20,5.80E-02,35.91,137.45,345,39.8,4.6,1,0,0,0
OT21,5.80E-02,35.911,137.455,350.2,30.7,2.8,1,0,0,0
OT24,6.60E-02,35.884,137.521,358.4,57,1.4,1,0,0,0
OT27,8.40E-02,35.918,137.423,21.9,65,4.7,1,0,0,0
OT28,3.60E-02,35.925,137.437,343,52,2.3,1,0,0,0
OT31,4.80E-02,35.96,137.482,354.7,49.2,2.9,1,0,0,0
OT34,8.00E-02,35.931,137.416,354.1,49.3,3.8,1,0,0,0
OT35,4.80E-02,35.958,137.435,345.4,58.2,1.1,1,0,0,0
OT37,6.60E-02,35.908,137.492,342.5,71.5,5,1,0,0,0
OT38,6.60E-02,35.909,137.5,343.4,67.6,7.3,1,0,0,0
OT39,4.80E-02,35.93,137.523,355.7,63.3,3.8,1,0,0,0
OT40,4.80E-02,35.996,137.504,317.4,51.6,4.3,1,0,0,0
OT41,3.60E-02,35.917,137.463,340.2,49,3.6,1,0,0,0
OT42,3.60E-02,35.917,137.463,356.7,54.2,5,1,0,0,0
OT43,3.60E-02,35.917,137.463,4.3,44.5,4.3,1,0,0,0
OT44,2.10E-02,35.911,137.474,353.3,44.1,1.6,1,0,0,0
OT45,2.10E-02,35.91,137.472,354.6,45.8,2.3,1,0,0,0
OT46,2.90E-02,35.906,137.472,14.6,63.2,2.3,1,0,0,0
OT47,6.60E-02,35.91,137.459,354.8,47.7,2.5,1,0,0,0
NR01,-0.024,-39.282,175.588,15.8,-50.6,3.2,1,0,0,0
NR02,0.033,-39.302,175.586,9.9,-52.5,3.3,1,0,0,0
NR03,0.029,-39.301,175.586,3.3,-49.2,3.3,1,0,0,0
NR04,0.015,-39.296,175.587,10.5,-60.1,4,1,0,0,0
NR05,0.045,-39.306,175.586,24.3,-59.6,2,1,0,0,0
NR06,0.044,-39.306,175.586,3.9,-51.2,2.6,1,0,0,0
NR07,0.022,-39.298,175.586,4.5,-54.6,2.2,1,0,0,0
NR08,0.212,-39.265,175.58,36.3,-69.4,6.2,1,0,0,0
NR12,0.292,-39.294,175.577,18.5,-48.9,3.5,1,0,0,0
NR13,0.221,-39.269,175.579,16.6,-53,3.8,1,0,0,0
NR15,0.224,-39.27,175.579,18.3,-55.8,5.8,1,0,0,0
NR16,0.178,-39.253,175.581,22.1,-49.2,0.6,1,0,0,0
NR17,0.267,-39.285,175.578,26.9,-51.5,2.8,1,0,0,0
NR18,0.211,-39.265,175.58,19.6,-57.8,2.5,1,0,0,0
NR19,0.249,-39.279,175.578,18.4,-48.3,3.2,1,0,0,0
NR20,0.196,-39.26,175.58,28.1,-46,5.1,1,0,0,0
NR21,0.225,-39.27,175.579,42.2,-52,8.6,1,0,0,0
NR22,0.214,-39.266,175.579,27.2,-43.1,4.7,1,0,0,0
NR23,0.236,-39.274,175.579,7.1,-51.5,7,1,0,0,0
NR27,0.187,-39.257,175.58,8.7,-52.4,3.5,1,0,0,0
NR28,0.223,-39.269,175.579,19.3,-55.3,5.1,1,0,0,0
NR29,0.237,-39.274,175.579,24,-60.5,2.8,1,0,0,0
NR30,0.26,-39.282,175.578,18.2,-57.3,1.9,1,0,0,0
NR31,0.264,-39.284,175.578,21.1,-56.8,2.6,1,0,0,0
OT23,4.30E-01,35.906,137.36,356.1,41.5,3.3,1,0,0,0
OT25,7.10E-01,35.945,137.295,2.4,54.9,3.7,1,0,0,0
OT30,6.80E-01,36.001,137.233,0.2,42.7,4,1,0,0,0
OT32,7.10E-01,36.025,137.211,357,58.4,2.3,1,0,0,0
OT48,6.70E-01,35.948,137.299,353.4,53.5,2.1,1,0,0,0
OT51,6.90E-01,36.024,137.22,358.2,39.3,4,1,0,0,0
OT52,7.20E-01,36.025,137.219,2.8,49.5,2.2,1,0,0,0
OT55,5.50E-01,35.873,137.285,9.7,42.8,4.3,1,0,0,0
OT57,5.00E-01,35.88,137.261,351,38.5,4.4,1,0,0,0
OT59,7.30E-01,35.884,137.294,5.4,36.2,2.8,1,0,0,0
OT61,5.20E-01,35.976,137.188,348.8,49.7,2.6,1,0,0,0
OT66,6.35E-01,35.951,137.3,352.3,49.9,3,1,0,0,0
OT67,5.55E-01,35.945,137.33,14.1,56.1,2.1,1,0,0,0
OT68,5.03E-01,35.889,137.34,354.2,30.2,5.6,1,0,0,0
OT69 : OT70,3.93E-01,35.885,137.394,5.1,50.6,4.1,1,0,0,0
OT71,6.35E-01,35.902,137.321,20.2,36.6,6.3,1,0,0,0
OT72,6.94E-01,35.883,137.298,19.2,45.8,3.7,1,0,0,0
OT73,5.26E-01,35.868,137.273,336.7,47.4,4.5,1,0,0,0
OT74,4.38E-01,35.861,137.299,342.7,65.3,1.8,1,0,0,0
OT75,6.05E-01,35.92,137.169,347.7,42.4,2.5,1,0,0,0
NK01,1.10E-02,-38.159,176.506,2.8,-53.4,4.7,1,0,0,0
NK02,5.00E-03,-38.156,176.506,37,-62.7,7.3,1,0,0,0
NK03,2.10E-02,-38.057,176.435,20.2,-25.2,5.7,1,0,0,0
NK05,7.50E-03,-38.113,176.465,321.8,-61.2,3.4,1,0,0,0
NK06,7.50E-03,-38.076,176.473,316.2,-51.3,2.5,1,0,0,0
NK07,1.80E-02,-38.18,176.556,359.8,-53.7,4.8,1,0,0,0
NK08,1.10E-02,-38.202,176.529,9.7,-46.3,4.2,1,0,0,0
NK09,1.25E-04,-38.209,176.51,26,-53.3,4,1,0,0,0
NK10,7.00E-04,-38.209,176.51,6.1,-60.7,1.9,1,0,0,0
NK11,1.50E-02,-38.247,176.46,342.7,-58.2,3.9,1,0,0,0
NK14,1.35E-02,-38.205,176.352,13.7,-61.4,4.4,1,0,0,0
NK15,2.10E-02,-38.104,176.419,352.6,-49.6,7.8,1,0,0,0
NK19,9.00E-03,-38.033,176.559,357.6,-61.5,3.5,1,0,0,0
MT101,1.81,14.409,298.074,-0.4,20,3.4,1,0,0,0
MT18,0.346,14.803,298.719,38.6,19.4,5.6,1,0,0,0
MT2,0.331,14.675,298.821,2,-21.2,6.1,1,0,0,0
MT28,0.543,14.809,298.737,-28.2,38.3,4.6,1,0,0,0
MT38,1.86,14.464,297.869,-7.6,40.6,3,1,0,0,0
MT48,0.207,14.83,298.745,2.3,1.3,4.8,1,0,0,0
MTAA,0.337,14.805,298.72,24.9,21.9,4,1,0,0,0
MTAC,0.346,14.424,298.339,9.8,-5.6,2.4,1,0,0,0
MTAD,0.0097,14.814,298.817,-5.5,38.4,4,1,0,0,0
LP1001,0.39,28.651,341.967,355.4,38.4,2.4,1,0,0,0
LP1003,0.39,28.651,341.967,328.4,47.8,3.6,1,0,0,0
LP1006,0.39,28.777,341.977,358.9,39.9,2.6,1,0,0,0
LP1013,0.604,28.729,341.926,1.8,35.6,2,1,0,0,0
LP1018,1.79,28.528,341.851,342.5,43.8,2.3,1,0,0,0
LP1024,1,28.662,341.997,4.2,58.9,2.4,1,0,0,0
sv02,0.75,35.458,248.356,338.8,38.6,5.4,1,0,0,0
sv03,2.5,35.647,248.614,344,53.1,4.8,1,0,0,0
sv04,2.5,35.662,248.605,346.9,50.7,3.7,1,0,0,0
sv07,2.5,35.469,248.148,350.3,61.8,2.8,1,0,0,0
sv15,0.33,35.288,248.339,352.8,25.5,4.3,1,0,0,0
sv16,2.5,35.511,248.66,356,24.1,4.9,1,0,0,0
sv24,2.5,35.736,248.988,339.2,63.7,5.1,1,0,0,0
sv27,0.071,35.6,248.359,354,55.9,4,1,0,0,0
sv31,2.5,35.611,248.787,12.7,46.2,3.2,1,0,0,0
sv32,0.000931,35.375,248.443,342.9,60.3,3.2,1,0,0,0
sv65,2.5,35.678,248.931,31,54.4,6.6,1,0,0,0
sr01,3.4,42.997,246.191,330.1,64.9,2.1,1,0,0,0
sr04,0.095,42.615,245.595,16.5,54.6,3.5,1,0,0,0
sr09,0.395,42.786,245.217,14.6,77.9,2.6,1,0,0,0
sr11,0.373,42.889,245.16,346.3,73.8,2.6,1,0,0,0
sr12,0.404,42.916,245.181,15.3,44.8,4.1,1,0,0,0
sr16,0.052,42.93,244.914,347.4,65.6,3.5,1,0,0,0
sr22,0.591,42.571,245.937,6.3,29.7,2.9,1,0,0,0
sr23,0.291,42.566,246.012,14.5,45.5,2,1,0,0,0
sr25,2.89,42.825,246.095,2.9,61.9,2.1,1,0,0,0
sr26,2.94,42.803,246.119,358.6,62.5,4.3,1,0,0,0
sr29,0.184,43.329,247.748,9.5,62.8,1.4,1,0,0,0
sr30,0.191,43.393,247.362,7.5,66.7,2.4,1,0,0,0
sr31,0.124,43.438,247.261,23.2,54,1.2,1,0,0,0
AD03,1.09,64.796,344.598,77.8,68.5,3,1,0,0,0
AD03A,1.08,64.798,344.596,44.7,82.3,5.9,1,0,0,0
AD03B,1.09,64.796,344.598,337.8,75.3,2.4,1,0,0,0
BD01,1.45,64.847,344.82,304.6,87.5,3.3,1,0,0,0
BD02,1.45,64.847,344.82,224.9,86.6,1.9,1,0,0,0
BD02A,1.45,64.847,344.82,115.8,85.3,2.3,1,0,0,0
ES01,1.82,64.758,344.845,25.5,66.3,2.4,1,0,0,0
HN37,5,45.835,24.217,357,81.8,4,1,0,0,0
HN40,5,45.767,24.198,340.8,75.5,6,1,0,0,0
HN47,5,45.88,24.251,359.1,63.4,7,1,0,0,0
HN69,5,45.814,24.166,25.9,61.7,4,1,0,0,0
HN70,5,45.816,24.164,19.8,69.6,4,1,0,0,0
HN79,5,45.922,24.278,8,55.1,6,1,0,0,0
HN88,5,45.913,24.319,2.5,67.1,4,1,0,0,0
HN89,5,45.911,24.327,9.3,66.3,5,1,0,0,0
HN90,5,45.897,24.317,331.6,70.6,7,1,0,0,0
HN91,5,45.874,24.32,24.8,68.5,3,1,0,0,0
HN93,5,45.868,24.305,17.6,25.5,2,1,0,0,0
HN94,5,45.87,24.298,355.5,57.9,8,1,0,0,0
HN96,5,45.866,24.324,22.7,62.1,8,1,0,0,0
HN72,5,45.957,24.301,354.7,66.5,5,1,0,0,0
HN73,5,45.958,24.301,351.9,70.2,4,1,0,0,0
HN19,5,45.814,24.35,345.6,67.7,5,1,0,0,0
HN56,5,45.818,24.353,359.7,68.9,2,1,0,0,0
HN81,5,45.8,24.37,335,61.9,3,1,0,0,0
HN45,5,45.793,24.455,337,60.5,2,1,0,0,0
BR02,3.28,-17.44,210.179,-8.8,-31.7,3.2,1,0,0,0
BR03,3.28,-17.44,210.179,-4,-28.9,5.3,1,0,0,0
BR08,3.28,-17.44,210.179,-3.7,-53.4,2.4,1,0,0,0
BR10,3.28,-17.44,210.179,17.6,-13.1,3,1,0,0,0
BR12,3.28,-17.44,210.179,3.3,-21.1,6,1,0,0,0
BR16,3.28,-17.44,210.179,16.9,-39,4.9,1,0,0,0
BR18,3.28,-17.44,210.19,15,-45.8,3.2,1,0,0,0
BR19,3.28,-17.44,210.19,7.8,-41.3,5.3,1,0,0,0
BR20,3.28,-17.44,210.19,6.4,-40.6,5.4,1,0,0,0
BR21,3.28,-17.44,210.19,11.5,-39.4,6.5,1,0,0,0
HH01,2.54,-17.525,210.475,3.1,-22.8,1.8,1,0,0,0
HH02,2.54,-17.525,210.475,6.6,-20.8,1.8,1,0,0,0
HH03,2.54,-17.525,210.475,4.7,-17.3,2.7,1,0,0,0
HH04,2.54,-17.525,210.475,6.2,-21.2,2,1,0,0,0
HH05,2.54,-17.495,210.465,-1.2,-31.3,4.4,1,0,0,0
HH06,2.54,-17.495,210.465,0.9,-48.1,2.5,1,0,0,0
HH07,2.54,-17.495,210.465,-1.5,-28.3,5,1,0,0,0
HH08,2.54,-17.495,210.465,4.9,-26.4,2.4,1,0,0,0
HH09,2.54,-17.535,210.485,22.3,-31.1,3.4,1,0,0,0
HH10,2.54,-17.535,210.485,20,-34.3,4.7,1,0,0,0
HH11,2.54,-17.535,210.485,7,-26.8,4.4,1,0,0,0
HH12,2.54,-17.495,210.465,16.6,-13.6,5.1,1,0,0,0
HH16,2.54,-17.465,210.445,9.9,-34.6,2.1,1,0,0,0
HH17,2.54,-17.465,210.445,6.7,-40.8,2.9,1,0,0,0
HH18,2.54,-17.465,210.445,7.4,-38.1,4.4,1,0,0,0
HH19,2.54,-17.465,210.445,2.1,-39.1,2.3,1,0,0,0
HH20,2.54,-17.465,210.445,1.3,-40.8,1.7,1,0,0,0
HH21,2.54,-17.465,210.445,4.8,-37.5,1.9,1,0,0,0
MP02,4.21,-17.649,210.217,3.3,-25,3.7,1,0,0,0
MP03,4.21,-17.649,210.217,0,-25.3,2.4,1,0,0,0
MP04,4.21,-17.649,210.217,-4.7,-28,2.5,1,0,0,0
MP05,4.21,-17.649,210.217,-1,-25.6,2.3,1,0,0,0
MP06,4.21,-17.649,210.217,-2,-27.6,6.5,1,0,0,0
MP07,4.21,-17.649,210.217,-4.8,-25.3,7.7,1,0,0,0
MP08,4.21,-17.649,210.217,-5.5,-27.8,3.8,1,0,0,0
MP09,4.21,-17.649,210.217,-3,-29.4,2.9,1,0,0,0
MP10,4.21,-17.649,210.217,0.3,-29.4,7.9,1,0,0,0
MP11,4.21,-17.649,210.217,2.4,-24.5,3.6,1,0,0,0
MP12,4.21,-17.649,210.217,-4.6,-20.1,5.8,1,0,0,0
MP13,4.21,-17.649,210.217,-3.8,-20.2,5.3,1,0,0,0
MP14,4.21,-17.649,210.207,25.4,-50.8,5.8,1,0,0,0
MP15,4.21,-17.649,210.207,22.1,-54.9,4.7,1,0,0,0
MP16,4.21,-17.649,210.207,17.3,-7.2,7.6,1,0,0,0
MP18,4.21,-17.649,210.207,4.7,-40.4,7,1,0,0,0
MP19,4.21,-17.649,210.207,-3,-36.8,3.2,1,0,0,0
MP20,4.21,-17.649,210.207,-3.5,-49.6,6.3,1,0,0,0
MP21,4.21,-17.649,210.207,-9.7,-18,4.2,1,0,0,0
MP23,4.21,-17.649,210.207,0.1,-25.3,4,1,0,0,0
PU04,0.905,-17.903,211.141,20.3,-62.3,4.1,1,0,0,0
PU05,0.905,-17.903,211.141,19.9,-33.4,6.1,1,0,0,0
RT01,2.6,-17.603,210.109,4.6,-39.3,3.2,1,0,0,0
RT02,2.6,-17.603,210.109,7.6,-42.4,4.9,1,0,0,0
RT03,2.6,-17.603,210.109,1.3,-26.4,4.6,1,0,0,0
RT08,2.6,-17.603,210.109,8.9,-42.7,6.3,1,0,0,0
RT09,2.6,-17.603,210.109,5.9,-48.8,2.7,1,0,0,0
RT12,2.6,-17.553,210.129,7.3,-39.2,2,1,0,0,0
RT13,2.6,-17.553,210.129,5,-39.2,4.2,1,0,0,0
RT14,2.6,-17.553,210.129,1.3,-35.2,2.4,1,0,0,0
RT15,2.6,-17.553,210.129,4.3,-35.9,2.9,1,0,0,0
RT16,2.6,-17.593,210.159,6.1,-34.7,8.5,1,0,0,0
RT18,2.6,-17.593,210.159,14.3,-24.7,4.9,1,0,0,0
TA15,3,-17.498,210.315,-23,-49.2,2,1,0,0,0
TA16,3,-17.498,210.315,-5.9,-60.9,7.7,1,0,0,0
TA17,3,-17.498,210.315,-16.8,-59,5.9,1,0,0,0
TA18,3,-17.498,210.315,-26.5,-50.8,3.7,1,0,0,0
TA20,3,-17.498,210.315,-16.8,-55.5,5.4,1,0,0,0
TR02,0.905,-17.903,211.141,-8,-23.8,5.1,1,0,0,0
DX01:DX03,0.525,40.053,113.654,313.5,58,0.6,1,0,0,0
DX02,0.525,40.053,113.654,333.2,62.5,2.3,1,0,0,0
DX04:DX18,0.525,40.053,113.654,323.7,63,0.4,1,0,0,0
DX05,0.525,40.053,113.654,352,41.5,2.2,1,0,0,0
DX06,0.525,40.053,113.654,356.8,52.5,5.1,1,0,0,0
DX07,0.525,40.053,113.654,351.9,44.5,2.3,1,0,0,0
DX08,0.525,40.053,113.654,348.9,35.8,2.8,1,0,0,0
DX09,0.525,40.053,113.654,334.8,68.7,3.4,1,0,0,0
DX10,0.525,40.553,113.503,347.1,52.1,4,1,0,0,0
DX11,0.525,40.553,113.503,327,54,5.9,1,0,0,0
DX13,0.525,40.553,113.503,352.5,40.6,2.5,1,0,0,0
DX15,0.525,40.553,113.503,333.6,65.5,7.2,1,0,0,0
DX16:DX22,0.525,40.553,113.503,-41.5,68.3,3.4,1,0,0,0
DX17,0.525,40.053,113.654,351.1,24,5.8,1,0,0,0
DX20,0.525,40.553,113.503,4.5,64.3,3.8,1,0,0,0
DX21,0.525,40.553,113.503,6.7,43.9,2.7,1,0,0,0
GH03 ,1.112,32.765,35.39,337,56.9,2.3,1,0,0,0
GH04 ,1.15,32.754,35.379,355.1,58,2.1,1,0,0,0
GH05 ,1.12,32.762,35.386,1,56.8,2.8,1,0,0,0
GH10 ,1.15,32.714,35.393,355.7,56.8,2.4,1,0,0,0
GH11 ,1.585,32.644,35.284,34.4,49.3,2.5,1,0,0,0
GH15 ,0.842,33.025,35.544,16.1,43.3,3.2,1,0,0,0
GH18 ,0.891,33.002,35.501,3.8,47.8,4.1,1,0,0,0
GH19 ,1.15,32.936,35.435,0.9,52.2,2.3,1,0,0,0
GH21 ,4.7,31.722,34.572,358.7,39,2.7,1,0,0,0
GH22 ,1.413,32.684,35.479,345.5,55.7,3.8,1,0,0,0
GH26 ,1.64,32.51,35.435,34,59.9,4.8,1,0,0,0
GH47 ,4.535,31.614,34.582,331.5,53.1,2.5,1,0,0,0
GH49 ,4.535,31.701,34.622,355,57.6,3.8,1,0,0,0
GH50 ,4.715,31.662,34.556,345.1,29.8,2.8,1,0,0,0
GH52 ,4.675,31.626,34.491,340.6,34.2,3.4,1,0,0,0
PAT 31,1.49,-47.15,289.101,347,-70.9,4.7,1,0,0,0
PAT 32,7.71,-47.404,288.576,38.4,-64.3,3.2,1,0,0,0
PAT 34,1.14,-46.966,288.745,333.2,-77.8,3.6,1,0,0,0
PAT 43,1.36,-46.981,288.836,345.3,-67.8,3.9,1,0,0,0
PAT 44,1.34,-47.03,288.857,349.6,-56.9,4.4,1,0,0,0
PAT 45,1.37,-47.082,289.026,7.5,-61.6,4.6,1,0,0,0
PAT 46,1.39,-47.133,288.875,357.5,-59.9,4.6,1,0,0,0
PAT 47,1.34,-47.13,288.877,4.8,-73.1,4.3,1,0,0,0
PAT 52,3.03,-47.31,288.137,20,-38.2,3.5,1,0,0,0
PAT 53,2.42,-47.27,288.162,354.7,-49.1,4.3,1,0,0,0
PAT 55,1.71,-47.203,288.161,326.9,-49.5,4.4,1,0,0,0
PAT 56,3.29,-47.207,288.088,6.5,-43.5,4.1,1,0,0,0
AW34,0.477,17.021,334.613,357.1,7.3,7.4,1,0,0,0
AW35,0.477,17.021,334.613,357.3,16.7,2.4,1,0,0,0
C2,2.61,37.284,358.259,18.2,48.5,4.4,1,0,0,0
C3,2.61,37.294,358.379,354,45,4.8,1,0,0,0
G21,7.5,35.825,356.522,33.2,58.5,3.3,1,0,0,0
V1,8.2,36.136,356.591,76.6,47.6,4.7,1,0,0,0
bo1,2.25,-46.46,51.594,9,-63.4,4.6,1,0,0,0
cn1,3,-46.514,51.446,339.6,-52.7,3.1,1,0,0,0
cn2,3,-46.514,51.446,328.9,-46.8,6.3,1,0,0,0
cn3,3,-46.514,51.446,327.6,-50.5,2.7,1,0,0,0
cn4,3,-46.514,51.446,25,-62.2,5.2,1,0,0,0
cn6,3,-46.514,51.446,35.7,-56.7,4.4,1,0,0,0
cn7,3,-46.514,51.446,30.1,-45.5,6.6,1,0,0,0
cn9,3,-46.514,51.446,54.8,-74.7,6.5,1,0,0,0
pc10,3,-46.429,51.401,9,-66.4,4.8,1,0,0,0
pc11,3,-46.429,51.401,6.5,-50,2.9,1,0,0,0
pc2,3,-46.429,51.401,8.4,-68.2,6.6,1,0,0,0
pc3,3,-46.429,51.401,17.1,-65.9,6.5,1,0,0,0
pc4,3,-46.429,51.401,6.8,-63.1,7.9,1,0,0,0
pc5,3,-46.429,51.401,351.6,-65.2,3.8,1,0,0,0
pc6,3,-46.429,51.401,0.1,-67.4,7.2,1,0,0,0
pc8,3,-46.429,51.401,354.1,-65.8,4,1,0,0,0
pc9,3,-46.429,51.401,0.3,-68.8,2.2,1,0,0,0
TL10,0.671,20.958,256.306,344.1,-21.4,4.8,1,0,0,0
TL11,0.949,20.93,256.31,28.6,28.2,4.5,1,0,0,0
TM4,1.12,21.014,255.107,27.7,45.7,7.8,1,0,0,0
A109,0.965,60.203,193.528,349,64.8,1.8,1,0,0,0
A29,0.965,60.203,193.528,24.3,57.5,1.8,1,0,0,0
A30,0.965,60.203,193.528,21.9,53,2.1,1,0,0,0
A31,0.965,60.203,193.528,21.3,58.7,1.9,1,0,0,0
A46,0.965,60.203,193.528,305.4,77.3,2.5,1,0,0,0
A47,0.965,60.203,193.528,316.3,78,3.3,1,0,0,0
A48,0.965,60.203,193.528,14.8,73.6,2,1,0,0,0
A52,0.965,60.203,193.528,24.6,84.1,2,1,0,0,0
A54,0.965,60.203,193.528,20.4,84.3,1.4,1,0,0,0
A57,0.965,60.203,193.528,58,63.3,2.5,1,0,0,0
A62,0.965,60.203,193.528,44.3,83,2,1,0,0,0
A63,0.965,60.203,193.528,288.3,83.2,2,1,0,0,0
A64,0.965,60.203,193.528,270.9,87.5,3.5,1,0,0,0
A65,0.965,60.203,193.528,351.5,78.6,2.2,1,0,0,0
10-El Fresno,1.6,20.065,258.352,2.9,3.6,2.4,1,0,0,0
12-Cerro Sanambo,0.87,19.699,258.617,1.3,23,3,1,0,0,0
13-Yahuarato,0.54,19.665,258.458,3.5,29.4,1.9,1,0,0,0
3-Cerro Culiac‡n,2.1,20.487,259.161,350.7,35.6,5.9,1,0,0,0
5-Cerro Grande,1.6,20.224,258.534,20.8,42.3,4.9,1,0,0,0
6-Cerro Grande La Piedad,1.6,20.457,258.025,345.9,45.1,4.2,1,0,0,0
sp102,0.5,79.327,13.429,31.2,51,2.6,1,0,0,0
sp103,0.5,79.327,13.42,24.2,55.7,2.3,1,0,0,0
sp105,8.32,78.279,9.963,251.5,87.1,2.4,1,0,0,0
sp106,9,78.19,9.637,325.4,79.7,2.4,1,0,0,0
sp107,9,78.19,9.637,321.7,82.2,2,1,0,0,0
sp112,9,78.19,9.637,294.1,74.5,1.2,1,0,0,0
cr418,1.25,10.442,274.754,1.2,8.4,1.5,1,0,0,0
cr425,1.25,10.754,274.403,4.5,17.5,3.8,1,0,0,0
cr426,2.03,10.419,274.686,353.1,-8.8,3.4,1,0,0,0
HN11:HN10,2.37,64.796,345.237,31.6,84.9,0.6,1,0,0,0
HN12,2.37,64.796,345.235,349.4,72.8,2.5,1,0,0,0
HN13,2.33,64.804,345.225,15,62.6,1.7,1,0,0,0
HN3,3.13,64.651,345.396,315.9,80,2.6,1,0,0,0
HN4,2.84,64.706,345.339,350.2,79.8,2.3,1,0,0,0
HN5,2.37,64.796,345.244,341.5,79.7,0.9,1,0,0,0
HN6,2.37,64.795,345.242,28,79.1,1.7,1,0,0,0
HN7,2.37,64.795,345.242,12.1,67.5,2.8,1,0,0,0
HN8,2.37,64.795,345.242,27.3,67.5,0.9,1,0,0,0
HN9,2.33,64.804,345.231,59.7,84.4,2.5,1,0,0,0
KG0:KGA0,1.85,64.821,345.043,356.6,62.6,1.6,1,0,0,0
KG7,1.67,64.86,345,340.7,65.5,2.3,1,0,0,0
KG8,1.67,64.86,345,351.6,59.7,2,1,0,0,0
KG9,1.49,64.895,344.963,342.3,59.1,2.3,1,0,0,0
TH0,1,64.922,344.666,73.5,81.2,2.7,1,0,0,0
TH1,1.46,64.839,344.76,11.8,77.8,2.2,1,0,0,0
TH10,0.91,64.957,344.637,344.2,71.7,2.8,1,0,0,0
TH11,1.1,64.922,344.673,14.4,61.5,2.9,1,0,0,0
TH12,1,64.942,344.652,18.5,61.7,2.6,1,0,0,0
TH13,1,64.935,344.645,329.4,76.2,2.2,1,0,0,0
TH15,1,64.955,344.616,336.3,66.3,2.9,1,0,0,0
TH2,1.26,64.877,344.719,269.3,86.7,1.5,1,0,0,0
TH3,1,64.927,344.664,298.5,89.2,1.2,1,0,0,0
TH4,1,64.928,344.662,335.6,85.6,4.3,1,0,0,0
TH5,1.26,64.882,344.713,341.3,72,2.8,1,0,0,0
TH6,1.26,64.885,344.713,22.3,68.2,1.8,1,0,0,0
TH7,0.98,64.944,344.651,312.3,79.8,3.2,1,0,0,0
TH8,1.02,64.936,344.659,355.4,78.7,2.4,1,0,0,0
TH9,1.19,64.904,344.694,352.7,73.4,2,1,0,0,0
THA0,1.51,64.824,344.766,21,79.2,1.9,1,0,0,0
THA11,1.18,64.908,344.689,5.4,54.2,2.5,1,0,0,0
THA12,1,64.94,344.649,318.7,73.7,4.9,1,0,0,0
THA13,1,64.94,344.648,307.9,75.9,4.6,1,0,0,0
THA4,1.22,64.887,344.706,274.9,86.7,2.5,1,0,0,0
FV22,2.08,64.497,345.002,32,71,2.9,1,0,0,0
FV21,2.1,64.493,345.01,46,76,2.5,1,0,0,0
FV20,2.12,64.489,345.02,22,70,2.7,1,0,0,0
FV19,2.13,64.487,345.024,26,79,4.8,1,0,0,0
FV18,2.15,64.483,345.035,4,74,1.9,1,0,0,0
FV17,2.15,64.482,345.035,116,88,3.1,1,0,0,0
FV16,2.16,64.48,345.038,4,81,2.6,1,0,0,0
FV15,2.16,64.48,345.039,318,85,2.5,1,0,0,0
FV14,2.17,64.479,345.042,310,72,3.2,1,0,0,0
FV13,2.18,64.476,345.044,49,73,1.4,1,0,0,0
FV12,2.18,64.475,345.045,48,70,2.9,1,0,0,0
FT36,3.09,64.358,345.344,325,77,1.9,1,0,0,0
FT27,3.68,64.251,345.498,45,74,3.3,1,0,0,0
FT26,3.66,64.255,345.494,52,71,3.8,1,0,0,0
FT25,3.69,64.249,345.5,350,81,2.7,1,0,0,0
FT24,3.71,64.245,345.505,346,44,2.6,1,0,0,0
FT23,4.07,64.178,345.577,341,60,1.9,1,0,0,0
FT22,4.07,64.178,345.578,296,72,2.9,1,0,0,0
FT21,4.09,64.174,345.582,354,80,2.8,1,0,0,0
FT20,4.09,64.174,345.583,37,73,3.4,1,0,0,0
FT19,4.1,64.172,345.584,57,71,3.9,1,0,0,0
FT18,4.11,64.17,345.587,333,80,3.2,1,0,0,0
FT17,4.11,64.169,345.587,267,87,3.6,1,0,0,0
FT16,4.12,64.167,345.589,1,66,3.8,1,0,0,0
FT15,4.13,64.165,345.591,327,78,2.5,1,0,0,0
FT14,4.15,64.161,345.596,333,77,2.2,1,0,0,0
FT13,4.16,64.159,345.597,181,85,2.7,1,0,0,0
FT12,4.17,64.158,345.6,49,71,3.9,1,0,0,0
FT11,4.18,64.156,345.602,20,79,5.4,1,0,0,0
FT10,4.19,64.154,345.603,33,76,4.7,1,0,0,0
FT9,4.2,64.152,345.606,314,57,2.4,1,0,0,0
FT2,4.38,64.117,345.644,19,71,1.9,1,0,0,0
FT1,4.38,64.116,345.646,233,87,3.2,1,0,0,0
FS30,4.18,64.193,345.68,51,82,2.8,1,0,0,0
FS23,4.38,64.151,345.719,32,57,2.1,1,0,0,0
FS22,4.4,64.147,345.723,59,61,1.7,1,0,0,0
FS21,4.42,64.143,345.728,29,70,3.9,1,0,0,0
FS19,5.02,64.029,345.841,356,82,2.6,1,0,0,0
FS17,5.04,64.025,345.846,344,65,3.3,1,0,0,0
FS16,5.04,64.024,345.846,330,63,1.8,1,0,0,0
FS15,5.07,64.018,345.851,331,56,3.4,1,0,0,0
FR26,5.33,64.002,345.995,261,85,3.1,1,0,0,0
FR25,5.34,63.999,345.997,303,80,3.6,1,0,0,0
